,games
51644,http://www.metacritic.com/game/pc/steel-beasts-professional-personal-edition
51645,http://www.metacritic.com/game/pc/hotel-solitaire-deluxe
51646,http://www.metacritic.com/game/pc/khan-the-absolute-power
51647,http://www.metacritic.com/game/pc/toca-race-driver-3
51648,http://www.metacritic.com/game/pc/everquest-ii-kingdom-of-sky-bundle
51649,http://www.metacritic.com/game/pc/galactic-civilizations-ii-dread-lords
51650,http://www.metacritic.com/game/pc/maximum-football
51651,http://www.metacritic.com/game/pc/tycoon-city-new-york
51652,http://www.metacritic.com/game/pc/rf-online
51653,http://www.metacritic.com/game/pc/everquest-prophecy-of-ro
51654,http://www.metacritic.com/game/pc/everquest-ii-kingdom-of-sky
51655,http://www.metacritic.com/game/pc/dr-seuss-kindergarten-learning-system
51656,http://www.metacritic.com/game/pc/penguin-puzzle
51657,http://www.metacritic.com/game/pc/midway-arcade-treasures-deluxe-edition
51658,http://www.metacritic.com/game/pc/mahjongg-tiles-of-time
51659,http://www.metacritic.com/game/pc/parchisi
51660,http://www.metacritic.com/game/pc/tom-clancys-rainbow-six-lockdown
51661,http://www.metacritic.com/game/pc/andreas-seyfarths-puerto-rico
51662,http://www.metacritic.com/game/pc/star-wars-empire-at-war
51663,http://www.metacritic.com/game/pc/combat-elite-wwii-paratroopers
51664,http://www.metacritic.com/game/pc/nicktoons-winners-cup-racing
51665,http://www.metacritic.com/game/pc/wwii-tank-commander
51666,http://www.metacritic.com/game/pc/marc-eckos-getting-up-contents-under-pressure
51667,http://www.metacritic.com/game/pc/empire-earth-ii-the-art-of-supremacy
51668,http://www.metacritic.com/game/pc/kicknrush-soccer-2006
51669,http://www.metacritic.com/game/pc/rome-total-war-gold-edition
51670,http://www.metacritic.com/game/pc/medieval-total-war-gold-edition
51671,http://www.metacritic.com/game/pc/iggle-pop!-deluxe
51672,http://www.metacritic.com/game/pc/paws-claws-pet-vet
51673,http://www.metacritic.com/game/pc/totally-spies!-total-swamp-romp
51674,http://www.metacritic.com/game/pc/command-conquer-the-first-decade
51675,http://www.metacritic.com/game/pc/space-empires-iv-deluxe
51676,http://www.metacritic.com/game/pc/7-wonders-of-the-world
51677,http://www.metacritic.com/game/pc/la-rush
51678,http://www.metacritic.com/game/pc/bode-miller-alpine-skiing
51679,http://www.metacritic.com/game/pc/feeding-frenzy-2-shipwreck-showdown
51680,http://www.metacritic.com/game/pc/play-chess-deep-fritz-grand-master-deluxe
51681,http://www.metacritic.com/game/pc/trainz-railroad-simulator-2006
51682,http://www.metacritic.com/game/pc/qbeez-2
51683,http://www.metacritic.com/game/pc/curious-george
51684,http://www.metacritic.com/game/pc/tony-hawks-american-wasteland
51685,http://www.metacritic.com/game/pc/lost-legends
51686,http://www.metacritic.com/game/pc/disney-learning-preschool---kindergarten
51687,http://www.metacritic.com/game/pc/enzai
51688,http://www.metacritic.com/game/pc/trackmania-nations-electronic-sports-world-cup
51689,http://www.metacritic.com/game/pc/fashion-run
51690,http://www.metacritic.com/game/pc/legend-of-aladdin
51691,http://www.metacritic.com/game/pc/deadly-rooms-of-death-perfection
51692,http://www.metacritic.com/game/pc/airhockey-3d
51693,http://www.metacritic.com/game/pc/spongebob-squarepants-krabby-quest
51694,http://www.metacritic.com/game/pc/torino-2006---the-official-video-game-of-the-xx-olympic-winter-games
51695,http://www.metacritic.com/game/pc/gt-legends
51696,http://www.metacritic.com/game/pc/egg-vs-chicken
51697,http://www.metacritic.com/game/pc/vorthex
51698,http://www.metacritic.com/game/pc/harvest-mania-to-go
51699,http://www.metacritic.com/game/pc/25-to-life
51700,http://www.metacritic.com/game/pc/mx-vs-atv-unleashed
51701,http://www.metacritic.com/game/pc/finlays-fathoms
51702,http://www.metacritic.com/game/pc/big-kahuna-bundle
51703,http://www.metacritic.com/game/pc/total-college-basketball
51704,http://www.metacritic.com/game/pc/gold-miner-vegas
51705,http://www.metacritic.com/game/pc/strike-ball-2
51706,http://www.metacritic.com/game/pc/time-breaker
51707,http://www.metacritic.com/game/pc/gem-shop
51708,http://www.metacritic.com/game/pc/gems-cubed
51709,http://www.metacritic.com/game/pc/reel-deal-vegas-casino-experience
51710,http://www.metacritic.com/game/pc/the-mastermind
51711,http://www.metacritic.com/game/pc/bomberic-2
51712,http://www.metacritic.com/game/pc/everquest-titanium-collection
51713,http://www.metacritic.com/game/pc/arctic-quest
51714,http://www.metacritic.com/game/pc/bowl-bound-college-football
51715,http://www.metacritic.com/game/pc/wonderlines
51716,http://www.metacritic.com/game/pc/word-zen
51717,http://www.metacritic.com/game/pc/cyber-wars
51718,http://www.metacritic.com/game/pc/hyperspace-invader
51719,http://www.metacritic.com/game/pc/luxor-mahjong
51720,http://www.metacritic.com/game/pc/treasures-of-the-deep
51721,http://www.metacritic.com/game/pc/dreamworlds-open-mini-golf
51722,http://www.metacritic.com/game/pc/alchemy
51723,http://www.metacritic.com/game/pc/slyder-adventures
51724,http://www.metacritic.com/game/pc/ballistik
51725,http://www.metacritic.com/game/pc/betrapped!
51726,http://www.metacritic.com/game/pc/pixelus
51727,http://www.metacritic.com/game/pc/flip-words
51728,http://www.metacritic.com/game/pc/slingo-deluxe
51729,http://www.metacritic.com/game/pc/ringlore
51730,http://www.metacritic.com/game/pc/clash-n-slash
51731,http://www.metacritic.com/game/pc/loco-christmas-edition
51732,http://www.metacritic.com/game/pc/cuban-missile-crisis-the-aftermath
51733,http://www.metacritic.com/game/pc/chicken-invaders-the-next-wave
51734,http://www.metacritic.com/game/pc/living-world-racing
51735,http://www.metacritic.com/game/pc/ever17-out-of-infinity
51736,http://www.metacritic.com/game/pc/jewel-drop!
51737,http://www.metacritic.com/game/pc/ice-puzzle-deluxe
51738,http://www.metacritic.com/game/pc/delaware-st-john-volume-2-the-town-with-no-name
51739,http://www.metacritic.com/game/pc/minions-of-mirth
51740,http://www.metacritic.com/game/pc/eve-online-red-moon-rising
51741,http://www.metacritic.com/game/pc/flying-range-ii-long-way-home
51742,http://www.metacritic.com/game/pc/fritz-9-play-chess
51743,http://www.metacritic.com/game/pc/ez-scenery
51744,http://www.metacritic.com/game/pc/puzzle-variety-pack
51745,http://www.metacritic.com/game/pc/heavyweight-thunder
51746,http://www.metacritic.com/game/pc/motorama
51747,http://www.metacritic.com/game/pc/the-lost-city-of-gold
51748,http://www.metacritic.com/game/pc/80-days-2005
51749,http://www.metacritic.com/game/pc/battle-castles
51750,http://www.metacritic.com/game/pc/spacestationsim
51751,http://www.metacritic.com/game/pc/tubetwist
51752,http://www.metacritic.com/game/pc/dynasty-warriors-4-hyper
51753,http://www.metacritic.com/game/pc/pac-man-world-3
51754,http://www.metacritic.com/game/pc/chaos-league-sudden-death
51755,http://www.metacritic.com/game/pc/hyperxball
51756,http://www.metacritic.com/game/pc/samorost-2
51757,http://www.metacritic.com/game/pc/beetle-bomp
51758,http://www.metacritic.com/game/pc/mahjong-adventures
51759,http://www.metacritic.com/game/pc/xmas-bonus
51760,http://www.metacritic.com/game/pc/star-chamber-the-harbinger-saga
51761,http://www.metacritic.com/game/pc/europa-1400-gold
51762,http://www.metacritic.com/game/pc/silent-storm-gold-edition
51763,http://www.metacritic.com/game/pc/hammer-sickle
51764,http://www.metacritic.com/game/pc/spellforce-platinum
51765,http://www.metacritic.com/game/pc/gothic-ii-gold-edition
51766,http://www.metacritic.com/game/pc/shoot-the-roach
51767,http://www.metacritic.com/game/pc/ahrimans-prophecy
51768,http://www.metacritic.com/game/pc/crime-life-gang-wars
51769,http://www.metacritic.com/game/pc/prince-of-persia-the-two-thrones
51770,http://www.metacritic.com/game/pc/earth-2150-trilogy
51771,http://www.metacritic.com/game/pc/rose-online
51772,http://www.metacritic.com/game/pc/chrome-specforce
51773,http://www.metacritic.com/game/pc/thayers-quest
51774,http://www.metacritic.com/game/pc/rainbow-web
51775,http://www.metacritic.com/game/pc/ancient-sudoku
51776,http://www.metacritic.com/game/pc/alien-stars
51777,http://www.metacritic.com/game/pc/the-sudoku-challenge!-unlimited
51778,http://www.metacritic.com/game/pc/medieval-lords-build-defend-expand
51779,http://www.metacritic.com/game/pc/cabelas-dangerous-hunts-2
51780,http://www.metacritic.com/game/pc/ufo-aftershock
51781,http://www.metacritic.com/game/pc/legion-arena
51782,http://www.metacritic.com/game/pc/funky-farm-thanksgiving-edition
51783,http://www.metacritic.com/game/pc/luxor-amun-rising
51784,http://www.metacritic.com/game/pc/hexic-deluxe
51785,http://www.metacritic.com/game/pc/peter-jacksons-king-kong-the-official-game-of-the-movie
51786,http://www.metacritic.com/game/pc/stubbs-the-zombie-in-rebel-without-a-pulse
51787,http://www.metacritic.com/game/pc/battlefield-2-special-forces
51788,http://www.metacritic.com/game/pc/caterpillar-construction-tycoon
51789,http://www.metacritic.com/game/pc/circulate
51790,http://www.metacritic.com/game/pc/horse-musket-2-prussias-glory
51791,http://www.metacritic.com/game/pc/space-hack
51792,http://www.metacritic.com/game/pc/the-guild-gold-edition
51793,http://www.metacritic.com/game/pc/mystery-case-files-huntsville
51794,http://www.metacritic.com/game/pc/star-wars-galaxies-starter-kit
51795,http://www.metacritic.com/game/pc/roller-rush
51796,http://www.metacritic.com/game/pc/earth-2160
51797,http://www.metacritic.com/game/pc/ed-edd-n-eddy-the-mis-edventures
51798,http://www.metacritic.com/game/pc/fish-tycoon-10
51799,http://www.metacritic.com/game/pc/star-defender-ii
51800,http://www.metacritic.com/game/pc/starship-troopers
51801,http://www.metacritic.com/game/pc/law-order-criminal-intent
51802,http://www.metacritic.com/game/pc/the-kings-of-the-dark-age
51803,http://www.metacritic.com/game/pc/need-for-speed-most-wanted
51804,http://www.metacritic.com/game/pc/friends-the-one-with-all-the-trivia
51805,http://www.metacritic.com/game/pc/the-sims-2-holiday-edition
51806,http://www.metacritic.com/game/pc/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe
51807,http://www.metacritic.com/game/pc/trackmania-sunrise-extreme
51808,http://www.metacritic.com/game/pc/ultimate-puzzle-games
51809,http://www.metacritic.com/game/pc/big-kahuna-words
51810,http://www.metacritic.com/game/pc/x3-reunion
51811,http://www.metacritic.com/game/pc/taito-legends
51812,http://www.metacritic.com/game/pc/starships-unlimited-v3
51813,http://www.metacritic.com/game/pc/the-movies
51814,http://www.metacritic.com/game/pc/ihra-professional-drag-racing-2005
51815,http://www.metacritic.com/game/pc/harry-potter-and-the-goblet-of-fire
51816,http://www.metacritic.com/game/pc/gun
51817,http://www.metacritic.com/game/pc/world-championship-poker-2-featuring-howard-lederer
51818,http://www.metacritic.com/game/pc/the-matrix-path-of-neo
51819,http://www.metacritic.com/game/pc/weird-worlds-return-to-infinite-space
51820,http://www.metacritic.com/game/pc/paperball-2005
51821,http://www.metacritic.com/game/pc/cabbage-patch-kids-wheres-my-pony
51822,http://www.metacritic.com/game/pc/granny-in-paradise
51823,http://www.metacritic.com/game/pc/gamehouse-sudoku!
51824,http://www.metacritic.com/game/pc/rhem-2
51825,http://www.metacritic.com/game/pc/disneys-chicken-little
51826,http://www.metacritic.com/game/pc/the-sims-complete-collection
51827,http://www.metacritic.com/game/pc/irth-online
51828,http://www.metacritic.com/game/pc/dreamworks-shrek-superslam
51829,http://www.metacritic.com/game/pc/star-wars-galaxies-trials-of-obi-wan
51830,http://www.metacritic.com/game/pc/psychoballs
51831,http://www.metacritic.com/game/pc/geniu-the-tech-tycoon-game
51832,http://www.metacritic.com/game/pc/city-of-villains
51833,http://www.metacritic.com/game/pc/star-wars-battlefront-ii
51834,http://www.metacritic.com/game/pc/alien-arena-2006
51835,http://www.metacritic.com/game/pc/agatha-christie-and-then-there-were-none
51836,http://www.metacritic.com/game/pc/fairies
51837,http://www.metacritic.com/game/pc/sniper-elite
51838,http://www.metacritic.com/game/pc/rollercoaster-tycoon-3-wild!
51839,http://www.metacritic.com/game/pc/zombieball
51840,http://www.metacritic.com/game/pc/half-life-2-lost-coast
51841,http://www.metacritic.com/game/pc/mall-tycoon-3
51842,http://www.metacritic.com/game/pc/battlefield-1942-the-complete-collection
51843,http://www.metacritic.com/game/pc/atomixer
51844,http://www.metacritic.com/game/pc/spongebob-squarepants-collection
51845,http://www.metacritic.com/game/pc/sid-meiers-civilization-iv
51846,http://www.metacritic.com/game/pc/heroes-of-the-pacific
51847,http://www.metacritic.com/game/pc/call-of-duty-2
51848,http://www.metacritic.com/game/pc/namco-museum-50th-anniversary
51849,http://www.metacritic.com/game/pc/neverwinter-nights-diamond
51850,http://www.metacritic.com/game/pc/dimenxian
51851,http://www.metacritic.com/game/pc/magic-stones
51852,http://www.metacritic.com/game/pc/military-action-pack-volume-1
51853,http://www.metacritic.com/game/pc/rollercoaster-tycoon-3-gold
51854,http://www.metacritic.com/game/pc/the-incredibles-rise-of-the-underminer
51855,http://www.metacritic.com/game/pc/vietcong-2
51856,http://www.metacritic.com/game/pc/navy-field
51857,http://www.metacritic.com/game/pc/land-of-the-dead-road-to-fiddlers-green
51858,http://www.metacritic.com/game/pc/disney-pixar-collection
51859,http://www.metacritic.com/game/pc/totem-treasure
51860,http://www.metacritic.com/game/pc/serious-sam-ii
51861,http://www.metacritic.com/game/pc/spongebob-squarepants-lights-camera-pants!
51862,http://www.metacritic.com/game/pc/zoo-tycoon-2-endangered-species
51863,http://www.metacritic.com/game/pc/feynas-quest
51864,http://www.metacritic.com/game/pc/piano-wizard
51865,http://www.metacritic.com/game/pc/age-of-empires-iii
51866,http://www.metacritic.com/game/pc/ultima-online-the-eighth-age
51867,http://www.metacritic.com/game/pc/fear
51868,http://www.metacritic.com/game/pc/shattered-union
51869,http://www.metacritic.com/game/pc/the-star-and-the-crescent
51870,http://www.metacritic.com/game/pc/academy-of-magic-word-spells
51871,http://www.metacritic.com/game/pc/five-card-deluxe
51872,http://www.metacritic.com/game/pc/amju-super-cool-pool
51873,http://www.metacritic.com/game/pc/missing-the-13th-victim
51874,http://www.metacritic.com/game/pc/americas-army-special-forces-overmatch
51875,http://www.metacritic.com/game/pc/talazars-revenge
51876,http://www.metacritic.com/game/pc/ancient-tri-jong
51877,http://www.metacritic.com/game/pc/rag-doll-kung-fu
51878,http://www.metacritic.com/game/pc/absolute-blue
51879,http://www.metacritic.com/game/pc/bratz-rock-angelz
51880,http://www.metacritic.com/game/pc/battle-carry
51881,http://www.metacritic.com/game/pc/quake-4
51882,http://www.metacritic.com/game/pc/dark-age-of-camelot-darkness-rising
51883,http://www.metacritic.com/game/pc/splat-renegade-paintball
51884,http://www.metacritic.com/game/pc/dark-age-of-camelot-epic-edition
51885,http://www.metacritic.com/game/pc/dystopia
51886,http://www.metacritic.com/game/pc/coffee-house-chaos
51887,http://www.metacritic.com/game/pc/hope-springs-eternal
51888,http://www.metacritic.com/game/pc/glider-collect-n-kill
51889,http://www.metacritic.com/game/pc/disneys-toontown-online
51890,http://www.metacritic.com/game/pc/brothers-in-arms-earned-in-blood
51891,http://www.metacritic.com/game/pc/nhl-eastside-hockey-manager-2005
51892,http://www.metacritic.com/game/pc/disneypixar-finding-nemo-learning-with-nemo
51893,http://www.metacritic.com/game/pc/care-bears-catch-a-star
51894,http://www.metacritic.com/game/pc/sudoku-epic
51895,http://www.metacritic.com/game/pc/black-white-2
51896,http://www.metacritic.com/game/pc/cross-racing-championship-2005
51897,http://www.metacritic.com/game/pc/worms-4-mayhem
51898,http://www.metacritic.com/game/pc/diplomacy
51899,http://www.metacritic.com/game/pc/fifa-soccer-06
51900,http://www.metacritic.com/game/pc/puresim-baseball-2005-gold-edition
51901,http://www.metacritic.com/game/pc/backyard-skateboarding-2005
51902,http://www.metacritic.com/game/pc/galaxy-of-games-1500
51903,http://www.metacritic.com/game/pc/memory-loops
51904,http://www.metacritic.com/game/pc/conflict-global-terror
51905,http://www.metacritic.com/game/pc/lets-ride!-dreamer
51906,http://www.metacritic.com/game/pc/blitzkrieg-2
51907,http://www.metacritic.com/game/pc/dragonshard
51908,http://www.metacritic.com/game/pc/the-suffering-ties-that-bind
51909,http://www.metacritic.com/game/pc/neverwinter-nights-kingmaker
51910,http://www.metacritic.com/game/pc/midnight-oil
51911,http://www.metacritic.com/game/pc/mornings-wrath
51912,http://www.metacritic.com/game/pc/phlinx-to-go
51913,http://www.metacritic.com/game/pc/fireworks-extravaganza
51914,http://www.metacritic.com/game/pc/pokemon-team-turbo
51915,http://www.metacritic.com/game/pc/down-in-flames
51916,http://www.metacritic.com/game/pc/cold-war
51917,http://www.metacritic.com/game/pc/total-overdose-a-gunslingers-tale-in-mexico
51918,http://www.metacritic.com/game/pc/rome-total-war-barbarian-invasion
51919,http://www.metacritic.com/game/pc/hoyle-casino-2006
51920,http://www.metacritic.com/game/pc/cabelas-big-game-hunter-2006
51921,http://www.metacritic.com/game/pc/hoyle-slots-series
51922,http://www.metacritic.com/game/pc/bet-on-soldier-blood-sport
51923,http://www.metacritic.com/game/pc/day-of-defeat-source
51924,http://www.metacritic.com/game/pc/nba-live-06
51925,http://www.metacritic.com/game/pc/counter-strike-1-anthology
51926,http://www.metacritic.com/game/pc/half-life-1-anthology
51927,http://www.metacritic.com/game/pc/snowy-fish-frenzy
51928,http://www.metacritic.com/game/pc/ai-yori-aoshi
51929,http://www.metacritic.com/game/pc/the-stalin-subway
51930,http://www.metacritic.com/game/pc/dora-the-explorer-dance-to-the-rescue
51931,http://www.metacritic.com/game/pc/readers-digest-super-word-power
51932,http://www.metacritic.com/game/pc/deep-sea-tycoon-2
51933,http://www.metacritic.com/game/pc/marine-park-empire
51934,http://www.metacritic.com/game/pc/ultimate-spider-man
51935,http://www.metacritic.com/game/pc/fps-creator
51936,http://www.metacritic.com/game/pc/evochron-alliance
51937,http://www.metacritic.com/game/pc/incrediball-the-seven-sapphires
51938,http://www.metacritic.com/game/pc/warhammer-40000-dawn-of-war---winter-assault
51939,http://www.metacritic.com/game/pc/land-of-legends
51940,http://www.metacritic.com/game/pc/international-super-karts
51941,http://www.metacritic.com/game/pc/indigo-prophecy
51942,http://www.metacritic.com/game/pc/fable-the-lost-chapters
51943,http://www.metacritic.com/game/pc/x-men-legends-ii-rise-of-apocalypse
51944,http://www.metacritic.com/game/pc/tiger-woods-pga-tour-06
51945,http://www.metacritic.com/game/pc/backyard-football-2006
51946,http://www.metacritic.com/game/pc/disneys-cinderella-dollhouse-2
51947,http://www.metacritic.com/game/pc/myst-v-end-of-ages
51948,http://www.metacritic.com/game/pc/blitzkrieg-anthology
51949,http://www.metacritic.com/game/pc/rpg-maker-xp
51950,http://www.metacritic.com/game/pc/nancy-drew-last-train-to-blue-moon-canyon
51951,http://www.metacritic.com/game/pc/bricks-of-atlantis
51952,http://www.metacritic.com/game/pc/bone-out-from-boneville
51953,http://www.metacritic.com/game/pc/barbie-and-the-magic-of-pegasus
51954,http://www.metacritic.com/game/pc/the-sims-2-nightlife
51955,http://www.metacritic.com/game/pc/evil-dead-regeneration
51956,http://www.metacritic.com/game/pc/world-series-of-poker
51957,http://www.metacritic.com/game/pc/my-scene-goes-hollywood
51958,http://www.metacritic.com/game/pc/battle-of-britain-ii-wings-of-victory
51959,http://www.metacritic.com/game/pc/everquest-ii-desert-of-flames
51960,http://www.metacritic.com/game/pc/everquest-depths-of-darkhollow
51961,http://www.metacritic.com/game/pc/doras-carnival-adventure
51962,http://www.metacritic.com/game/pc/wanton-destruction
51963,http://www.metacritic.com/game/pc/jetfighter-2015
51964,http://www.metacritic.com/game/pc/chainz-2-relinked
51965,http://www.metacritic.com/game/pc/chainz-2-relinked
51966,http://www.metacritic.com/game/pc/nhl-06
51967,http://www.metacritic.com/game/pc/carl-the-caveman
51968,http://www.metacritic.com/game/pc/nancy-drew-75th-anniversary-edition
51969,http://www.metacritic.com/game/pc/future-pool
51970,http://www.metacritic.com/game/pc/rayman-10th-anniversary-collection
51971,http://www.metacritic.com/game/pc/taxi-3-extreme-rush
51972,http://www.metacritic.com/game/pc/customplay-golf
51973,http://www.metacritic.com/game/pc/dofus
51974,http://www.metacritic.com/game/pc/john-deere-welcome-to-merriweather-farm
51975,http://www.metacritic.com/game/pc/john-deere-busy-days-in-deerfield-valley
51976,http://www.metacritic.com/game/pc/18-wheels-of-steel-convoy
51977,http://www.metacritic.com/game/pc/transcend
51978,http://www.metacritic.com/game/pc/ancient-trijong
51979,http://www.metacritic.com/game/pc/squad-assault-second-wave
51980,http://www.metacritic.com/game/pc/nibiru-age-of-secrets
51981,http://www.metacritic.com/game/pc/rfactor
51982,http://www.metacritic.com/game/pc/motogp-3-ultimate-racing-technology
51983,http://www.metacritic.com/game/pc/ultima-online-mondains-legacy
51984,http://www.metacritic.com/game/pc/bubble-blitz
51985,http://www.metacritic.com/game/pc/lock-n-load-band-of-heroes
51986,http://www.metacritic.com/game/pc/little-gods
51987,http://www.metacritic.com/game/pc/big-mutha-truckers-2
51988,http://www.metacritic.com/game/pc/world-class-poker-with-tj-cloutier
51989,http://www.metacritic.com/game/pc/mortimer-and-the-enchanted-castle
51990,http://www.metacritic.com/game/pc/voyage-inspired-by-jules-verne
51991,http://www.metacritic.com/game/pc/madden-nfl-06
51992,http://www.metacritic.com/game/pc/polar-tubing
51993,http://www.metacritic.com/game/pc/dungeon-siege-ii
51994,http://www.metacritic.com/game/pc/sacred-underworld
51995,http://www.metacritic.com/game/pc/final-fantasy-xi-the-vanadiel-collection
51996,http://www.metacritic.com/game/pc/sacred-gold
51997,http://www.metacritic.com/game/pc/universal-combat-a-world-apart
51998,http://www.metacritic.com/game/pc/dead-to-rights-ii
51999,http://www.metacritic.com/game/pc/caboodle
52000,http://www.metacritic.com/game/pc/caboodle
52001,http://www.metacritic.com/game/pc/atlantis
52002,http://www.metacritic.com/game/pc/air-taxi-pilot
52003,http://www.metacritic.com/game/pc/mahjong-journey-of-enlightenment
52004,http://www.metacritic.com/game/pc/advent-rising
52005,http://www.metacritic.com/game/pc/adventure-inlay-safari-edition
52006,http://www.metacritic.com/game/pc/bloodrayne-2
52007,http://www.metacritic.com/game/pc/war-world-tactical-combat
52008,http://www.metacritic.com/game/pc/world-of-harry-potter
52009,http://www.metacritic.com/game/pc/shady-brook
52010,http://www.metacritic.com/game/pc/ultimate-games-for-boyz-2
52011,http://www.metacritic.com/game/pc/lugaru-hd
52012,http://www.metacritic.com/game/pc/lock-on-modern-air-combat
52013,http://www.metacritic.com/game/pc/cloven-crania-meadow
52014,http://www.metacritic.com/game/pc/nancy-drew-secret-of-the-old-clock
52015,http://www.metacritic.com/game/pc/no-surrender-battle-of-the-bulge
52016,http://www.metacritic.com/game/pc/splash-2005
52017,http://www.metacritic.com/game/pc/lock-on-gold
52018,http://www.metacritic.com/game/pc/codename-panzers-phase-two
52019,http://www.metacritic.com/game/pc/casino-island-to-go
52020,http://www.metacritic.com/game/pc/firefighter-command-raging-inferno
52021,http://www.metacritic.com/game/pc/asherons-call-throne-of-destiny
52022,http://www.metacritic.com/game/pc/crystalix
52023,http://www.metacritic.com/game/pc/realms-of-illusion
52024,http://www.metacritic.com/game/pc/rumble-box-tournament-edition
52025,http://www.metacritic.com/game/pc/darwinia
52026,http://www.metacritic.com/game/pc/the-witchs-yarn
52027,http://www.metacritic.com/game/pc/protothea
52028,http://www.metacritic.com/game/pc/flatout
52029,http://www.metacritic.com/game/pc/charlie-and-the-chocolate-factory
52030,http://www.metacritic.com/game/pc/prison-tycoon
52031,http://www.metacritic.com/game/pc/navy-training-exercise-nte-strike-retrieve
52032,http://www.metacritic.com/game/pc/moleculous
52033,http://www.metacritic.com/game/pc/spellagories
52034,http://www.metacritic.com/game/pc/twistingo
52035,http://www.metacritic.com/game/pc/facade
52036,http://www.metacritic.com/game/pc/salvo!
52037,http://www.metacritic.com/game/pc/echo-secrets-of-the-lost-cavern
52038,http://www.metacritic.com/game/pc/invadazoid
52039,http://www.metacritic.com/game/pc/super-stunt-spectacular
52040,http://www.metacritic.com/game/pc/preschool-edge-learning-kit
52041,http://www.metacritic.com/game/pc/kindergarten-edge-learning-kit
52042,http://www.metacritic.com/game/pc/minione-racing
52043,http://www.metacritic.com/game/pc/crown-of-glory-europe-in-the-age-of-napoleon
52044,http://www.metacritic.com/game/pc/eve-online-cold-war
52045,http://www.metacritic.com/game/pc/shot-online
52046,http://www.metacritic.com/game/pc/falcon-40-allied-force
52047,http://www.metacritic.com/game/pc/delaware-st-john-volume-1-the-curse-of-midnight-manor
52048,http://www.metacritic.com/game/pc/everquest-ii-the-splitpaw-saga
52049,http://www.metacritic.com/game/pc/the-bards-tale
52050,http://www.metacritic.com/game/pc/fantastic-4
52051,http://www.metacritic.com/game/pc/phantasy-star-online-blue-burst
52052,http://www.metacritic.com/game/pc/rollercoaster-tycoon-3-soaked!
52053,http://www.metacritic.com/game/pc/the-falklands-war-1982
52054,http://www.metacritic.com/game/pc/world-of-ea-games
52055,http://www.metacritic.com/game/pc/battlefield-2
52056,http://www.metacritic.com/game/pc/world-of-need-for-speed
52057,http://www.metacritic.com/game/pc/sim-mania-3
52058,http://www.metacritic.com/game/pc/ryl-path-of-the-emperor
52059,http://www.metacritic.com/game/pc/aloha-solitaire
52060,http://www.metacritic.com/game/pc/summer-schoolgirls
52061,http://www.metacritic.com/game/pc/army-ranger-mogadishu
52062,http://www.metacritic.com/game/pc/out-of-the-park-baseball-65
52063,http://www.metacritic.com/game/pc/tycoon-collection
52064,http://www.metacritic.com/game/pc/juiced
52065,http://www.metacritic.com/game/pc/3d-magic-mahjongg
52066,http://www.metacritic.com/game/pc/pizzadude-special-delivery
52067,http://www.metacritic.com/game/pc/tom-clancys-rainbow-six-3-iron-wrath
52068,http://www.metacritic.com/game/pc/star-fury
52069,http://www.metacritic.com/game/pc/area-51
52070,http://www.metacritic.com/game/pc/digbys-donuts
52071,http://www.metacritic.com/game/pc/grand-theft-auto-san-andreas
52072,http://www.metacritic.com/game/pc/chicken-invaders-2
52073,http://www.metacritic.com/game/pc/boiling-point-road-to-hell
52074,http://www.metacritic.com/game/pc/knights-of-honor
52075,http://www.metacritic.com/game/pc/lego-kindergarten
52076,http://www.metacritic.com/game/pc/caillou-ready-for-school
52077,http://www.metacritic.com/game/pc/maui-wowee
52078,http://www.metacritic.com/game/pc/restricted-area-2005
52079,http://www.metacritic.com/game/pc/er-2005
52080,http://www.metacritic.com/game/pc/postal-2-apocalypse-weekend
52081,http://www.metacritic.com/game/pc/nexuiz-2005
52082,http://www.metacritic.com/game/pc/geneforge-3
52083,http://www.metacritic.com/game/pc/madagascar-island-mania
52084,http://www.metacritic.com/game/pc/disciples-ii-galleans-return
52085,http://www.metacritic.com/game/pc/star-wars-galaxies-the-total-experience
52086,http://www.metacritic.com/game/pc/battles-in-italy
52087,http://www.metacritic.com/game/pc/tumblebugs
52088,http://www.metacritic.com/game/pc/mahjong-garden-to-go
52089,http://www.metacritic.com/game/pc/madagascar
52090,http://www.metacritic.com/game/pc/laser-dolphin
52091,http://www.metacritic.com/game/pc/platypus
52092,http://www.metacritic.com/game/pc/gun-metal
52093,http://www.metacritic.com/game/pc/fate
52094,http://www.metacritic.com/game/pc/garfield
52095,http://www.metacritic.com/game/pc/imperial-glory
52096,http://www.metacritic.com/game/pc/cold-fear
52097,http://www.metacritic.com/game/pc/bubblefish-bob
52098,http://www.metacritic.com/game/pc/fly-the-airbus-a380
52099,http://www.metacritic.com/game/pc/n
52100,http://www.metacritic.com/game/pc/supreme-ruler-2010
52101,http://www.metacritic.com/game/pc/poker-superstars
52102,http://www.metacritic.com/game/pc/hoyle-poker-series
52103,http://www.metacritic.com/game/pc/rock-roll-jeopardy!
52104,http://www.metacritic.com/game/pc/geom
52105,http://www.metacritic.com/game/pc/hoyle-blackjack-series
52106,http://www.metacritic.com/game/pc/nancy-drew-double-dare-2
52107,http://www.metacritic.com/game/pc/necromania-traps-of-darkness
52108,http://www.metacritic.com/game/pc/trackmania-sunrise
